policy_id,customer_id,policy_type,policy_start_date,policy_end_date,annual_premium,agent_id,region,renewed_flag
4297,4322,Auto,2021-04-23,2022-02-11,979.0,120,South,Yes
4298,4400,Auto,2022-03-21,2024-11-23,5001.0,18,South,No
4299,4817,Home,2022-05-24,2022-04-24,1502.0,120,South,No
4300,3836,Home,2021-07-04,2023-01-16,2060.0,7,South,Yes
4301,3373,Life,2023-04-10,2025-09-12,531.0,57,South,Yes
4302,4025,Auto,2023-07-23,2024-03-24,1375.0,114,South,No
4303,18,Auto,2021-07-14,2023-01-23,1145.0,50,South,Yes
4304,1337,Auto,2022-06-03,2024-10-08,2853.0,55,South,Yes
4305,898,Auto,2023-07-08,2025-04-30,1503.0,106,South,Yes
4306,4840,Home,2022-05-23,2024-05-05,2460.0,100,South,Yes
4307,3030,Auto,2021-09-21,2022-12-03,2123.0,60,South,Yes
4308,972,Auto,2021-05-15,2024-12-31,1857.0,120,South,Yes
4309,1923,Auto,2021-09-07,2024-07-24,1651.0,39,South,Yes
4310,802,Home,2022-06-05,2024-09-19,2079.0,24,South,No
4311,2256,Auto,2021-03-25,2022-01-27,1107.0,112,South,Yes
4312,4315,Home,2021-06-04,2022-09-25,3554.0,21,South,Yes
4313,1362,Auto,2022-05-19,2024-11-02,1161.0,58,South,Yes
4314,4380,Auto,2021-12-24,2025-03-16,2323.0,43,South,Yes
4315,1377,Life,2023-07-09,2025-02-27,1201.0,19,South,Yes
4316,450,Auto,2021-09-24,2023-07-13,1869.0,93,South,No
4317,4548,Auto,2024-06-05,2023-03-30,2375.0,35,South,Yes
4318,2746,Auto,2021-06-16,2025-05-11,2842.0,92,South,Yes
4319,2732,Home,2021-09-03,2023-02-24,1729.0,52,South,Yes
4320,4057,Auto,2021-10-10,2025-03-18,1897.0,24,South,Yes
4321,3100,Life,2021-05-03,2023-08-21,1122.0,15,South,Yes
4322,130,Home,2023-04-13,2022-06-22,1106.0,117,South,Yes
4323,2557,Auto,2024-11-04,2023-04-02,3183.0,96,South,Yes
4324,894,Home,2024-08-15,2023-11-24,2023.0,29,South,Yes
4325,2654,Home,2022-02-04,2022-01-09,2582.0,101,South,Yes
4326,4028,Life,2024-05-05,2024-06-16,1919.0,98,South,Yes
4327,4171,Home,2024-08-10,2024-01-06,1608.0,19,South,Yes
4328,511,Life,2021-04-08,2023-10-05,1240.0,75,South,Yes
4329,2104,Auto,2022-05-18,2024-05-09,1725.0,52,South,Yes
4330,250,Auto,2024-12-16,2023-08-10,2931.0,90,South,No
4331,2701,Home,2021-08-12,2022-02-28,1354.0,48,South,Yes
4332,1225,Home,2022-11-26,2022-01-09,1439.0,67,South,Yes
4333,4072,Home,2021-07-03,2023-06-15,2065.0,113,South,Yes
4334,411,Home,2023-05-02,2023-05-11,1379.0,8,South,Yes
4335,3625,Life,2024-12-09,2023-08-09,2456.0,67,South,Yes
4336,775,Auto,2024-04-30,2024-06-13,2194.0,83,South,Yes
4337,1471,Life,2022-12-24,2025-01-21,1265.0,76,South,Yes
4338,4051,Auto,2024-06-12,2024-11-19,1077.0,65,South,Yes
4339,1474,Auto,2023-05-01,2023-05-06,1447.0,76,South,Yes
4340,3526,Home,2023-04-30,2023-09-03,2336.0,76,South,Yes
4341,2232,Home,2023-02-20,2022-02-19,3090.0,43,South,No
4342,1664,Home,2021-10-20,2023-07-24,1738.0,7,South,Yes
4343,353,Auto,2024-06-27,2022-04-04,957.0,110,South,Yes
4344,10,Home,2021-03-21,2023-05-25,1697.0,11,South,Yes
4345,4180,Auto,2022-10-29,2022-10-23,1656.0,35,South,Yes
4346,2811,Auto,2021-12-05,2025-09-18,2493.0,47,South,Yes
4347,3178,Auto,2023-08-31,2022-03-14,1422.0,87,South,Yes
4348,4966,Home,2023-10-26,2025-10-10,1493.0,114,South,Yes
4349,2503,Health,2024-10-06,2024-04-10,1785.0,15,South,Yes
4350,1105,Auto,2021-10-08,2022-03-31,2715.0,31,South,No
4351,3723,Auto,2024-05-15,2022-11-10,1349.0,110,South,Yes
4352,2969,Auto,2021-07-20,2024-05-30,3434.0,54,South,Yes
4353,4367,Life,2024-12-18,2025-05-10,1666.0,17,South,Yes
4354,1607,Auto,2022-11-13,2023-04-04,2576.0,50,South,Yes
4355,2761,Auto,2021-11-21,2022-01-25,2261.0,45,South,Yes
4356,3053,Auto,2024-05-15,2025-09-23,3476.0,59,South,Yes
4357,2380,Auto,2021-10-24,2022-10-13,1199.0,84,South,Yes
4358,1258,Life,2023-07-24,2025-06-07,1034.0,2,South,Yes
4359,125,Auto,2022-06-13,2025-09-06,2049.0,16,South,Yes
4360,4477,Home,2024-10-13,2024-11-06,3101.0,105,South,No
4361,1717,Auto,2023-07-05,2024-05-13,2717.0,100,South,No
4362,2030,Home,2021-04-23,2023-12-11,999.0,103,South,Yes
4363,3859,Home,2024-09-23,2022-06-08,1652.0,37,South,No
4364,1417,Home,2024-01-17,2025-12-03,2292.0,8,South,No
4365,1506,Home,2024-02-24,2022-02-21,1764.0,50,South,Yes
4366,286,Home,2021-08-16,2025-11-24,1804.0,1,South,No
4367,2623,Auto,2024-12-18,2022-12-15,1396.0,10,South,Yes
4368,3548,Auto,2022-04-11,2022-12-21,1360.0,33,South,Yes
4369,310,Home,2022-10-13,2025-12-27,1820.0,119,South,Yes
4370,3071,Auto,2023-02-09,2024-09-12,2083.0,75,South,No
4371,1917,Auto,2022-01-28,2022-12-24,2417.0,107,South,Yes
4372,3402,Auto,2022-01-17,2023-12-09,1246.0,12,South,Yes
4373,4772,Auto,2021-08-26,2025-11-11,1220.0,11,South,No
4374,3486,Auto,2021-10-11,2022-11-15,1551.0,116,South,No
4375,1230,Home,2023-04-30,2025-04-15,1522.0,7,South,Yes
4376,1823,Home,2022-08-02,2023-08-19,2132.0,25,South,Yes
4377,2338,Home,2023-01-28,2022-09-17,2351.0,49,South,No
4378,4410,Home,2022-02-28,2024-02-16,1367.0,75,South,Yes
4379,3379,Auto,2022-04-11,2025-02-11,1691.0,17,South,Yes
4380,3560,Home,2022-08-08,2024-03-21,1626.0,12,South,Yes
4381,3605,Home,2021-09-13,2025-05-13,1196.0,96,South,Yes
4382,1206,Life,2024-11-23,2022-07-02,1209.0,22,South,Yes
4383,4461,Auto,2024-12-25,2024-06-15,1218.0,27,South,Yes
4384,2723,Auto,2022-08-11,2024-09-13,2218.0,48,South,No
4385,4887,Life,2024-12-01,2023-07-08,2852.0,72,South,Yes
4386,716,Home,2021-07-23,2023-11-30,2108.0,63,South,Yes
4387,2173,Home,2021-10-10,2023-08-17,2253.0,113,South,Yes
4388,2558,Auto,2021-06-26,2023-06-06,2696.0,52,South,No
4389,3137,Life,2023-02-25,2023-01-29,2197.0,102,South,Yes
4390,3636,Auto,2022-03-08,2024-01-31,1116.0,71,South,Yes
4391,901,Auto,2024-11-17,2022-01-25,3317.0,53,South,Yes
4392,151,Life,2021-08-19,2023-02-28,2081.0,50,South,Yes
4393,342,Auto,2023-10-03,2024-11-04,1835.0,91,South,Yes
4394,3347,Auto,2023-06-25,2023-01-26,1987.0,117,South,No
4395,3901,Home,2022-11-01,2025-07-31,1511.0,116,South,No
4396,2263,Auto,2021-07-12,2024-12-03,2522.0,32,South,Yes
4397,4625,Life,2021-06-20,2022-02-04,1710.0,92,South,Yes
4398,2391,Life,2022-01-24,2022-03-12,948.0,36,South,Yes
4399,649,Auto,2023-11-13,2022-04-14,1855.0,119,South,Yes
4400,3563,Life,2024-03-26,2025-08-04,2418.0,30,South,Yes
4401,4596,Auto,2024-04-17,2022-11-02,983.0,78,South,Yes
4402,344,Home,2024-11-02,2024-05-08,1976.0,37,South,Yes
4403,2158,Home,2023-09-30,2022-02-19,3460.0,23,South,Yes
4404,2301,Auto,2021-02-11,2024-08-01,2262.0,31,South,Yes
4405,3448,Home,2022-04-23,2024-10-14,1657.0,10,South,No
4406,744,Auto,2023-11-13,2023-05-05,1542.0,75,South,Yes
4407,3632,Auto,2023-08-20,2022-05-25,3085.0,114,South,Yes
4408,2958,Life,2022-07-24,2023-10-29,6849.0,17,South,Yes
4409,1703,Auto,2024-03-18,2025-08-16,1911.0,3,South,Yes
4410,3345,Home,2021-04-09,2025-03-14,1900.0,56,South,Yes
4411,1642,Home,2022-04-11,2023-11-05,1957.0,105,South,Yes
4412,4132,Auto,2022-12-04,2024-11-01,2063.0,29,South,Yes
4413,3585,Auto,2022-01-23,2024-02-22,3206.0,15,South,Yes
4414,3220,Home,2021-08-15,2022-09-24,2393.0,92,South,Yes
4415,2483,Home,2022-12-18,2024-08-03,1153.0,22,South,Yes
4416,2781,Auto,2022-09-14,2025-08-31,1408.0,26,South,Yes
4417,811,Home,2023-02-17,2022-07-04,564.0,48,South,Yes
4418,293,Auto,2023-01-19,2022-07-07,2527.0,29,South,No
4419,3304,Home,2021-06-20,2024-04-01,1420.0,29,South,No
4420,2281,Life,2023-04-16,2022-01-22,1192.0,59,South,Yes
4421,2023,Auto,2021-03-31,2022-08-15,750.0,77,South,No
4422,2657,Auto,2022-03-04,2025-06-12,3115.0,74,South,No
4423,1163,Auto,2023-01-26,2024-05-17,1389.0,5,South,No
4424,2705,Life,2023-10-20,2025-11-22,1630.0,57,South,Yes
4425,2776,Home,2023-08-14,2023-06-25,1956.0,40,South,Yes
4426,2662,Home,2023-10-26,2025-10-09,1326.0,31,South,No
4427,3330,Auto,2024-10-18,2025-05-30,2499.0,66,South,Yes
4428,4327,Home,2021-01-10,2023-09-30,2252.0,106,South,Yes
4429,4325,Auto,2023-06-15,2023-12-22,1393.0,48,South,Yes
4430,669,Auto,2024-06-08,2025-09-07,1419.0,90,South,Yes
4431,3169,Home,2022-02-10,2025-12-15,2653.0,4,South,Yes
4432,370,Health,2021-12-10,2025-10-03,3778.0,52,South,Yes
4433,2834,Home,2022-11-19,2024-03-04,2532.0,13,South,Yes
4434,4057,Auto,2022-09-26,2023-01-22,1399.0,101,South,Yes
4435,2094,Auto,2023-08-30,2025-01-10,1707.0,116,South,Yes
4436,3203,Life,2024-04-29,2024-05-09,2426.0,75,South,No
4437,4281,Home,2024-05-22,2022-11-12,3037.0,8,South,No
4438,2112,Auto,2023-03-23,2025-06-12,2402.0,75,South,No
4439,32,Auto,2021-02-03,2023-04-27,1200.0,33,South,Yes
4440,1363,Home,2023-09-01,2025-02-24,2514.0,64,South,Yes
4441,4112,Home,2022-08-29,2024-07-06,2117.0,76,South,Yes
4442,4121,Auto,2023-02-02,2025-02-01,2376.0,118,South,Yes
4443,1311,Home,2024-09-25,2024-05-06,1073.0,29,South,Yes
4444,921,Home,2024-11-09,2023-05-20,719.0,13,South,Yes
4445,3602,Home,2021-05-20,2023-02-26,2347.0,98,South,No
4446,1745,Auto,2023-10-27,2024-05-15,2114.0,64,South,Yes
4447,4537,Home,2021-04-08,2022-03-04,2429.0,112,South,No
4448,2337,Home,2022-12-13,2024-10-11,791.0,89,South,Yes
4449,2520,Auto,2022-05-30,2022-03-04,2815.0,46,South,No
4450,1482,Auto,2024-07-06,2024-04-08,1894.0,54,South,Yes
4451,4444,Auto,2021-01-19,2024-10-24,1577.0,41,South,Yes
4452,4871,Auto,2021-12-12,2024-11-16,616.0,111,South,Yes
4453,2751,Home,2022-05-22,2023-02-03,986.0,103,South,Yes
4454,4342,Auto,2023-11-28,2025-04-06,1644.0,65,South,Yes
4455,3473,Auto,2021-10-27,2022-03-17,2424.0,94,South,Yes
4456,741,Home,2022-07-30,2025-05-02,1139.0,86,South,Yes
4457,4852,Life,2023-05-09,2024-05-08,2539.0,13,South,Yes
4458,1094,Home,2023-09-24,2022-09-22,2519.0,66,South,No
4459,691,Auto,2021-07-11,2023-06-20,3501.0,77,South,Yes
4460,2228,Home,2021-12-03,2023-05-17,1209.0,21,South,Yes
4461,1244,Home,2024-08-09,2022-03-16,2341.0,104,South,No
4462,3283,Life,2023-09-11,2025-12-14,1431.0,62,South,No
4463,2798,Auto,2022-07-13,2023-02-21,1796.0,64,South,Yes
4464,4538,Auto,2024-12-17,2024-07-01,1580.0,6,South,Yes
4465,241,Home,2023-02-03,2023-07-31,1947.0,26,South,No
4466,1783,Auto,2022-01-24,2024-07-31,2264.0,71,South,No
4467,3550,Home,2022-12-26,2025-03-16,947.0,2,South,Yes
4468,1393,Auto,2021-10-02,2024-02-20,2137.0,59,South,Yes
4469,2760,Life,2023-05-15,2022-07-20,951.0,72,South,Yes
4470,25,Auto,2022-07-08,2024-12-31,1701.0,112,South,Yes
4471,2406,Auto,2022-11-09,2024-01-08,1451.0,107,South,Yes
4472,2373,Auto,2021-01-07,2022-09-27,2304.0,118,South,Yes
4473,3305,Auto,2023-06-30,2022-04-25,2384.0,114,South,Yes
4474,1159,Home,2022-03-16,2023-08-31,1872.0,62,South,Yes
4475,4233,Life,2022-03-10,2025-06-06,1214.0,21,South,Yes
4476,955,Auto,2024-11-23,2023-10-27,1314.0,34,South,Yes
4477,2499,Auto,2024-10-13,2025-01-31,1716.0,45,South,No
4478,1033,Auto,2022-01-14,2024-02-18,2335.0,50,South,Yes
4479,890,Auto,2022-12-15,2024-11-04,3577.0,76,South,Yes
4480,1811,Auto,2021-02-12,2024-07-25,919.0,98,South,Yes
4481,3894,Auto,2021-01-31,2023-03-23,1301.0,26,South,Yes
4482,3682,Auto,2023-06-08,2022-01-08,2103.0,20,South,Yes
4483,71,Auto,2021-07-13,2025-07-27,2312.0,15,South,Yes
4484,3500,Home,2024-07-18,2022-06-20,1328.0,38,South,Yes
4485,3599,Auto,2021-03-28,2024-03-19,1453.0,118,South,Yes
4486,477,Life,2021-07-28,2024-03-08,1221.0,46,South,No
4487,4301,Home,2022-03-22,2025-03-25,2495.0,91,South,Yes
4488,1907,Auto,2023-04-14,2023-05-16,1876.0,11,South,Yes
4489,1378,Life,2021-08-10,2025-11-03,1632.0,116,South,Yes
4490,4268,Auto,2023-08-04,2022-07-22,1476.0,42,South,Yes
4491,2837,Home,2021-07-28,2022-06-07,1723.0,104,South,No
4492,1096,Auto,2024-10-14,2023-08-01,1804.0,72,South,No
4493,4425,Auto,2024-08-20,2025-07-09,2347.0,2,South,Yes
4494,4237,Home,2023-05-13,2022-09-02,1793.0,41,South,Yes
4495,3405,Home,2023-03-16,2024-07-31,984.0,48,South,Yes
4496,4670,Life,2021-06-13,2024-08-24,1941.0,100,South,Yes
4497,3672,Auto,2024-10-12,2025-05-12,2395.0,47,South,Yes
4498,3885,Home,2024-05-02,2024-10-01,1070.0,16,South,Yes
4499,4958,Auto,2021-12-29,2025-05-23,1212.0,35,South,Yes
4500,2418,Auto,2021-09-16,2022-07-30,1395.0,120,South,No
4501,4818,Auto,2022-10-17,2023-01-29,1846.0,49,South,Yes
4502,4908,Home,2024-04-27,2022-02-25,3176.0,47,South,Yes
4503,538,Auto,2023-09-17,2022-05-26,1167.0,26,South,Yes
4504,3449,Home,2022-03-23,2025-11-25,2007.0,43,South,Yes
4505,1313,Home,2021-09-08,2022-08-19,1112.0,37,South,No
4506,2814,Life,2024-02-16,2023-09-10,2402.0,105,South,Yes
4507,2174,Home,2022-01-20,2024-10-14,1571.0,59,South,Yes
4508,4454,Auto,2024-05-15,2022-09-10,2116.0,77,South,No
4509,4862,Auto,2022-07-30,2024-11-16,2205.0,105,South,Yes
4510,3483,Home,2022-01-16,2022-04-19,2720.0,64,South,Yes
4511,2043,Auto,2022-04-16,2025-05-18,1782.0,76,South,Yes
4512,2976,Life,2021-09-06,2022-03-20,1664.0,1,South,Yes
4513,3617,Home,2023-05-10,2025-03-23,1752.0,69,South,Yes
4514,240,Life,2021-12-17,2024-09-28,6496.0,18,South,Yes
4515,4858,Auto,2022-12-27,2022-09-18,2455.0,35,South,Yes
4516,732,Auto,2022-01-21,2025-12-06,1104.0,82,South,No
4517,3169,Life,2021-10-05,2024-08-11,1452.0,16,South,Yes
4518,4732,Auto,2022-12-31,2025-06-04,2057.0,100,South,Yes
4519,4868,Auto,2022-08-15,2024-07-18,1480.0,36,South,Yes
4520,2904,Home,2021-12-05,2024-05-10,2151.0,4,South,Yes
4521,2405,Auto,2024-11-07,2025-01-20,2169.0,26,South,Yes
4522,4098,Auto,2024-08-10,2023-06-22,1358.0,25,South,Yes
4523,4502,Auto,2022-09-16,2022-12-31,3410.0,45,South,Yes
4524,4033,Home,2024-01-05,2023-12-29,2280.0,89,South,Yes
4525,545,Life,2024-06-12,2023-02-13,895.0,64,South,Yes
4526,2538,Auto,2023-01-22,2025-12-08,2052.0,101,South,Yes
4527,922,Home,2023-02-02,2025-08-17,2059.0,37,South,Yes
4528,506,Auto,2021-06-18,2023-04-28,2274.0,73,South,No
4529,471,Life,2024-11-24,2024-11-27,2054.0,45,South,Yes
4530,4362,Auto,2021-11-29,2025-02-23,1130.0,117,South,No
4531,3068,Auto,2021-11-22,2022-05-09,2247.0,43,South,Yes
4532,2009,Auto,2023-06-05,2022-12-08,3389.0,76,South,Yes
4533,573,Home,2022-07-04,2025-06-29,1413.0,106,South,Yes
4534,3556,Auto,2023-09-16,2024-05-14,3330.0,10,South,No
4535,4112,Auto,2021-08-21,2022-05-31,1958.0,94,South,No
4536,2813,Home,2021-05-12,2022-06-02,2202.0,106,South,Yes
4537,154,Home,2021-02-18,2023-11-07,2199.0,45,South,Yes
4538,1571,Auto,2024-03-14,2024-07-26,1890.0,55,South,Yes
4539,4517,Auto,2021-05-20,2022-10-20,1924.0,4,South,Yes
4540,3690,Home,2022-04-08,2025-02-20,3400.0,7,South,Yes
4541,1928,Health,2023-05-01,2025-07-18,1742.0,48,South,Yes
4542,4220,Auto,2023-09-21,2025-01-15,1995.0,46,South,Yes
4543,1093,Auto,2022-05-31,2023-09-08,1504.0,19,South,No
4544,425,Auto,2023-11-01,2023-12-23,2213.0,67,South,Yes
4545,2627,Home,2021-12-07,2023-08-12,1170.0,47,South,Yes
4546,493,Life,2021-08-06,2025-11-08,1727.0,100,South,Yes
4547,2488,Home,2021-12-05,2024-10-29,1757.0,28,South,Yes
4548,1150,Home,2022-08-13,2022-05-14,1211.0,108,South,Yes
4549,4362,Auto,2024-11-21,2022-09-12,2033.0,103,South,Yes
4550,1615,Home,2022-08-01,2022-05-12,1941.0,104,South,Yes
4551,1312,Auto,2023-02-09,2022-02-03,3317.0,4,South,Yes
4552,2531,Home,2023-07-11,2024-08-10,2227.0,66,South,No
4553,2451,Home,2024-12-06,2023-03-14,1647.0,95,South,No
4554,4341,Auto,2022-02-28,2025-12-04,2563.0,76,South,Yes
4555,2188,Home,2022-11-04,2022-06-07,1513.0,14,South,No
4556,2663,Auto,2024-07-03,2024-06-26,1870.0,80,South,Yes
4557,3909,Auto,2024-07-21,2024-02-05,1413.0,104,South,Yes
4558,3302,Auto,2024-06-28,2023-07-21,1434.0,18,South,Yes
4559,2726,Auto,2021-11-28,2024-12-20,912.0,88,South,Yes
4560,2618,Auto,2021-01-12,2022-07-24,2424.0,78,South,Yes
4561,3702,Auto,2023-01-01,2024-01-18,2138.0,108,South,Yes
4562,83,Home,2022-09-29,2023-08-24,1841.0,37,South,Yes
4563,4850,Home,2021-03-31,2023-11-05,1997.0,98,South,Yes
4564,315,Auto,2022-09-01,2025-10-03,1469.0,102,South,Yes
4565,534,Auto,2024-12-05,2025-10-29,3039.0,100,South,Yes
4566,447,Auto,2023-07-26,2025-10-12,2305.0,91,South,No
4567,3694,Life,2021-08-13,2024-01-08,2180.0,12,South,No
4568,1861,Auto,2023-02-28,2025-05-26,2373.0,63,South,No
4569,1205,Life,2022-02-22,2025-12-27,1674.0,43,South,Yes
4570,2294,Home,2024-04-10,2023-09-15,2751.0,11,South,Yes
4571,2014,Home,2024-03-14,2024-08-17,2152.0,87,South,Yes
4572,4743,Auto,2022-10-25,2022-01-17,2195.0,38,South,Yes
4573,2469,Home,2022-03-04,2022-12-27,825.0,37,South,Yes
4574,15,Auto,2021-09-25,2022-02-03,2482.0,111,South,Yes
4575,335,Home,2022-07-11,2023-10-20,1114.0,82,South,Yes
4576,739,Life,2021-07-31,2023-12-08,2081.0,81,South,Yes
4577,2280,Auto,2023-01-04,2022-12-17,1471.0,101,South,No
4578,473,Auto,2023-10-22,2023-01-13,1087.0,109,South,Yes
4579,716,Home,2023-02-21,2025-07-11,1219.0,51,South,Yes
4580,4348,Home,2021-12-26,2024-05-31,2202.0,40,South,Yes
4581,2587,Life,2023-04-19,2024-11-13,1906.0,55,South,No
4582,2674,Auto,2022-06-06,2023-02-01,1402.0,40,South,Yes
4583,2840,Auto,2023-04-06,2025-07-23,1292.0,58,South,Yes
4584,4318,Auto,2021-01-31,2023-06-10,2377.0,49,South,Yes
4585,887,Auto,2024-06-03,2022-01-18,1247.0,67,South,No
4586,4275,Health,2021-02-15,2023-04-27,1087.0,28,South,No
4587,2671,Auto,2024-11-08,2023-11-21,2140.0,25,South,No
4588,1498,Home,2023-08-18,2025-12-07,1656.0,20,South,Yes
4589,880,Auto,2021-01-27,2024-10-09,972.0,85,South,No
4590,4407,Auto,2024-06-08,2024-08-24,2498.0,35,South,Yes
4591,547,Auto,2022-06-08,2022-11-04,2019.0,38,South,Yes
4592,4197,Auto,2022-10-12,2025-02-01,2080.0,51,South,Yes
4593,59,Life,2022-05-13,2024-01-14,1387.0,47,South,No
4594,3086,Home,2023-01-28,2024-04-14,1643.0,98,South,Yes
4595,2899,Home,2024-04-06,2025-02-08,915.0,97,South,Yes
4596,2018,Auto,2021-11-29,2024-05-12,1692.0,44,South,No
4597,286,Auto,2022-10-16,2022-06-28,1274.0,18,South,Yes
4598,1525,Home,2021-03-22,2025-03-21,1318.0,117,South,Yes
4599,4887,Home,2023-06-10,2022-03-29,2457.0,21,South,No
4600,3530,Life,2022-02-10,2024-10-11,2592.0,33,South,Yes
4601,2548,Home,2021-12-26,2024-06-09,2371.0,42,South,No
4602,3152,Auto,2021-04-18,2024-02-01,938.0,118,South,Yes
4603,758,Auto,2023-02-04,2022-11-08,1629.0,101,South,Yes
4604,2664,Auto,2022-08-31,2022-03-15,1909.0,40,South,No
4605,738,Home,2021-05-22,2024-11-02,1925.0,107,South,Yes
4606,1182,Auto,2022-04-07,2023-07-19,2144.0,89,South,Yes
4607,4395,Home,2024-06-20,2022-07-24,1533.0,43,South,Yes
4608,797,Auto,2022-11-21,2024-03-25,1582.0,33,South,No
4609,1115,Home,2023-12-03,2024-10-24,1584.0,28,South,Yes
4610,3612,Home,2023-02-25,2023-10-29,1885.0,52,South,Yes
4611,3176,Home,2024-03-29,2023-01-03,1640.0,25,South,No
4612,2712,Home,2024-08-18,2025-03-12,2156.0,84,South,No
4613,651,Auto,2023-08-12,2025-04-09,1104.0,50,South,Yes
4614,4692,Home,2022-09-22,2024-11-17,3076.0,50,South,Yes
4615,2631,Home,2024-03-25,2022-12-22,1370.0,56,South,Yes
4616,4593,Home,2023-07-23,2024-10-21,1901.0,105,South,Yes
4617,1304,Auto,2022-02-06,2024-11-11,2284.0,102,South,Yes
4618,4068,Auto,2024-05-25,2024-03-20,1352.0,18,South,No
4619,3479,Home,2024-01-24,2025-08-09,1825.0,31,South,No
4620,30,Auto,2021-12-16,2025-11-10,2147.0,72,South,No
4621,2649,Auto,2023-11-20,2022-02-13,2556.0,119,South,No
4622,713,Life,2024-03-13,2022-06-07,2084.0,108,South,No
4623,3119,Auto,2024-11-20,2023-04-29,1506.0,2,South,Yes
4624,1778,Home,2021-10-11,2023-04-03,917.0,2,South,No
4625,1776,Home,2023-11-21,2024-12-13,2474.0,17,South,No
4626,3802,Auto,2023-06-15,2022-11-23,1484.0,11,South,Yes
4627,2572,Home,2022-02-18,2025-05-24,2269.0,100,South,Yes
4628,1656,Home,2023-10-12,2022-01-26,3318.0,42,South,Yes
4629,891,Life,2023-11-21,2024-12-19,1085.0,109,South,Yes
4630,2242,Life,2021-05-12,2025-08-24,1083.0,68,South,Yes
4631,909,Home,2021-11-30,2023-06-04,3287.0,10,South,Yes
4632,4604,Home,2022-02-25,2025-06-16,1730.0,19,South,No
4633,2199,Home,2024-09-01,2022-10-08,1783.0,75,South,Yes
4634,4859,Auto,2022-02-02,2022-04-22,1706.0,81,South,No
4635,2954,Home,2021-01-06,2023-02-01,3387.0,30,South,Yes
4636,3118,Auto,2021-05-21,2023-10-04,1980.0,95,South,Yes
4637,2007,Home,2021-10-31,2023-08-15,2472.0,20,South,No
4638,1967,Home,2024-08-10,2024-05-11,3119.0,100,South,Yes
4639,4789,Home,2024-04-14,2023-10-16,1941.0,93,South,Yes
4640,3365,Home,2021-05-03,2022-01-03,2333.0,14,South,Yes
4641,524,Auto,2024-11-19,2025-01-30,2152.0,26,South,Yes
4642,2930,Home,2021-03-05,2024-01-14,1409.0,101,South,Yes
4643,3210,Auto,2021-04-22,2025-11-06,3519.0,62,South,Yes
4644,3840,Auto,2021-10-11,2024-05-12,3266.0,43,South,Yes
4645,1059,Auto,2021-08-16,2024-04-12,1310.0,68,South,Yes
4646,1397,Home,2023-12-03,2023-01-29,2478.0,75,South,Yes
4647,3184,Auto,2023-11-18,2023-08-18,1003.0,16,South,Yes
4648,1242,Home,2024-06-10,2023-06-01,3124.0,12,South,Yes
4649,4454,Auto,2024-11-08,2023-12-29,2589.0,99,South,Yes
4650,4938,Home,2022-03-06,2024-02-20,1805.0,75,South,Yes
4651,1428,Life,2022-05-10,2025-03-10,3046.0,74,South,Yes
4652,4144,Auto,2022-12-09,2023-08-20,3400.0,117,South,Yes
4653,650,Home,2023-11-15,2022-04-07,2089.0,54,South,Yes
4654,4388,Auto,2024-07-02,2023-04-22,2019.0,66,South,No
4655,1995,Home,2023-09-09,2024-08-21,2014.0,79,South,Yes
4656,4987,Home,2024-08-05,2022-04-23,1493.0,47,South,Yes
4657,4483,Home,2021-09-24,2023-06-08,1640.0,6,South,No
4658,672,Auto,2024-09-20,2024-06-10,2684.0,67,South,Yes
4659,1635,Auto,2022-10-04,2022-10-18,1852.0,110,South,Yes
4660,4341,Auto,2022-07-01,2023-06-19,2219.0,27,South,Yes
4661,1379,Auto,2021-08-27,2025-12-07,1325.0,69,South,No
4662,4107,Home,2021-11-11,2024-05-19,2051.0,5,South,Yes
4663,4531,Home,2023-04-08,2024-09-03,1944.0,82,South,Yes
4664,3595,Home,2023-05-23,2023-05-10,1627.0,119,South,Yes
4665,2620,Home,2023-10-13,2024-11-27,1888.0,36,South,No
4666,1922,Auto,2024-04-13,2024-11-10,2896.0,98,South,Yes
4667,864,Life,2021-10-23,2023-07-05,2489.0,17,South,Yes
4668,619,Home,2022-02-24,2023-06-18,2614.0,115,South,Yes
4669,4652,Home,2021-06-05,2024-12-03,2920.0,119,South,Yes
4670,3204,Auto,2022-02-20,2022-04-07,1206.0,28,South,Yes
4671,3670,Home,2023-06-14,2022-04-29,936.0,27,South,Yes
4672,291,Auto,2021-03-06,2023-03-18,3680.0,47,South,Yes
4673,2697,Auto,2022-01-07,2023-01-18,1496.0,26,South,Yes
4674,3183,Auto,2021-09-28,2022-05-01,2669.0,106,South,Yes
4675,3170,Home,2021-06-26,2023-07-05,1942.0,40,South,Yes
4676,3026,Auto,2021-06-28,2023-02-10,2428.0,2,South,Yes
4677,141,Auto,2021-06-19,2024-11-23,2678.0,16,South,Yes
4678,2171,Home,2022-09-07,2024-07-29,2063.0,74,South,No
4679,4704,Home,2024-07-27,2024-09-21,540.0,98,South,No
4680,2261,Home,2021-05-22,2025-06-19,3532.0,16,South,Yes
4681,3186,Auto,2022-12-22,2023-12-25,1063.0,18,South,Yes
4682,53,Auto,2022-07-26,2023-09-07,1872.0,103,South,No
4683,2059,Home,2024-10-03,2025-07-19,2014.0,35,South,No
4684,2687,Home,2021-02-10,2025-11-27,2230.0,49,South,Yes
4685,1766,Auto,2024-12-26,2024-07-23,698.0,42,South,No
4686,2690,Home,2021-06-21,2024-05-10,1246.0,85,South,Yes
