claim_id,policy_id,customer_id,adjuster_id,claim_date,claim_type,claim_amount,claim_status,days_to_settle,fraud_flag,fraud_score,region
6784,6309,4537,20,2022-03-13,Home,17425.0,Approved,41,0,0.72,South
6785,4472,705,4,2023-04-16,Auto,18102.0,Approved,37,0,0.38,South
6786,7386,2901,31,2023-04-08,Home,2362.0,Approved,3,0,0.87,South
6787,5308,2252,28,2022-11-03,Auto,10420.0,Approved,46,0,0.67,South
6788,7355,2737,17,2021-12-31,Auto,8753.0,Approved,15,0,0.17,South
6789,7472,4259,24,2023-07-18,Home,6961.0,Approved,60,0,0.42,South
6790,7978,2934,30,2024-02-15,Home,4584.0,Approved,28,0,0.54,South
6791,7572,1085,14,2022-07-26,Home,456.0,Denied,8,1,0.67,South
6792,2765,2265,35,2024-12-10,Home,17956.0,Denied,32,0,0.54,South
6793,4016,4496,16,2022-11-21,Auto,6113.0,Denied,61,0,0.2,South
6794,4566,362,40,2021-09-16,Home,774.0,Denied,19,0,0.57,South
6795,1263,1257,9,2023-12-09,Home,5741.0,Denied,19,0,0.26,South
6796,1865,3324,37,2025-05-06,Auto,16235.0,Denied,59,0,0.27,South
6797,3757,4253,10,2023-09-12,Life,10402.0,Denied,3,0,0.64,South
6798,2417,4450,25,2022-02-20,Home,467.0,Denied,26,0,0.52,South
6799,3367,2092,5,2021-12-04,Auto,7657.0,Approved,30,0,0.66,South
6800,331,309,5,2021-09-11,Auto,15091.0,Approved,28,0,0.79,South
6801,3158,1522,25,2022-11-18,Life,8598.0,Approved,36,0,0.04,South
6802,4066,3051,27,2024-03-19,Home,693.0,Approved,28,0,0.23,South
6803,7489,4327,13,2023-05-27,Auto,17684.0,Approved,18,0,0.33,South
6804,1952,1295,28,2024-03-10,Auto,13480.0,Approved,58,0,0.23,South
6805,7281,2235,16,2022-11-13,Home,12209.0,Denied,62,0,0.67,South
6806,4893,2401,,2025-01-06,Auto,6076.0,Approved,7,0,0.24,South
6807,6818,4040,29,2025-06-21,Home,11320.0,Approved,46,0,0.5,South
6808,7411,2992,23,2023-07-12,Home,6518.0,Approved,39,0,0.51,South
6809,1040,2166,31,2025-02-18,Auto,8597.0,Approved,14,0,0.18,South
6810,3492,1776,11,2023-08-14,Home,15075.0,Approved,7,0,0.46,South
6811,7578,1127,7,2021-07-05,Home,3066.0,Denied,34,0,0.78,South
6812,4590,3242,25,2025-02-27,Home,3093.0,Approved,46,0,0.18,South
6813,5878,4936,37,2022-04-09,Life,2343.0,Denied,51,0,0.58,South
6814,5486,2406,3,2024-04-01,Life,1992.0,Approved,22,0,0.26,South
6815,3734,3980,32,2024-05-29,Auto,8054.0,Approved,18,0,0.86,South
6816,4208,3382,27,2025-02-12,Auto,11841.0,Approved,6,0,0.54,South
6817,4622,3928,2,2023-06-15,Home,9808.0,Denied,46,0,0.41,South
6818,7140,3919,24,2025-06-03,Home,8541.0,Approved,14,0,0.61,South
6819,6697,2094,38,2021-08-19,Home,11871.0,Approved,19,1,0.68,South
6820,7942,4348,9,2024-12-27,Auto,3743.0,Approved,34,0,0.56,South
6821,2322,1850,36,2022-09-27,Home,9301.0,Denied,40,0,0.32,South
6822,5788,1964,2,2023-12-15,Home,2650.0,Approved,41,0,0.57,South
6823,1912,4559,21,2023-08-10,Home,590.0,Approved,62,0,0.59,South
6824,7944,1319,21,2023-03-19,Auto,8078.0,Denied,36,0,0.37,South
6825,3942,3538,7,2022-11-15,Home,9112.0,Approved,60,0,0.52,South
6826,5664,4152,2,2024-12-06,Home,14977.0,Approved,17,0,0.82,South
6827,6199,3674,7,2021-12-31,Life,1015.0,Approved,59,0,0.39,South
6828,3820,2760,10,2024-12-04,Auto,6023.0,Approved,26,0,0.69,South
6829,7083,3974,4,2024-09-01,Home,400.0,Approved,28,0,0.75,South
6830,3271,4753,19,2022-05-11,Home,6059.0,Approved,44,0,0.13,South
6831,1284,3746,10,2023-11-04,Home,730.0,Approved,54,0,0.29,South
6832,2754,883,30,2022-04-05,Auto,16575.0,Approved,8,0,0.87,South
6833,1680,4732,24,2021-07-02,Auto,6720.0,Approved,50,0,0.03,South
6834,1162,3549,27,2023-12-06,Home,16573.0,Approved,42,0,0.34,South
6835,1408,2742,4,2022-11-11,Home,12015.0,Approved,59,0,0.55,South
6836,1866,4399,35,2021-05-06,Home,8520.0,Denied,9,0,0.6,South
6837,7492,459,21,2023-05-27,Life,9831.0,Pending,41,0,0.9,South
6838,1630,647,12,2022-08-10,Auto,8072.0,Approved,37,0,0.9,South
6839,7922,2517,33,2024-10-26,Home,-4085.0,Approved,41,0,0.62,South
6840,5460,2659,24,2021-07-05,Home,12262.0,Approved,51,0,0.45,South
6841,1826,2603,21,2025-05-16,Auto,4752.0,Approved,43,0,0.45,South
6842,2527,1323,27,2021-08-23,Home,11975.0,Approved,45,0,0.04,South
6843,4938,402,26,2024-07-18,Home,15677.0,Approved,13,0,0.09,South
6844,2159,290,17,2022-08-08,Auto,4139.0,Approved,32,0,0.01,South
6845,6033,4874,34,2022-01-09,Auto,16079.0,Approved,17,0,0.38,South
6846,4579,731,25,2024-12-27,Home,5737.0,Approved,16,0,0.72,South
6847,6722,1432,,2021-09-14,Home,16596.0,Approved,34,0,0.59,South
6848,3707,956,2,2024-02-17,Home,4821.0,Approved,42,0,0.92,South
6849,1694,2447,36,2024-07-08,Home,10611.0,Approved,17,0,0.03,South
6850,638,1096,5,2024-10-19,Home,1347.0,Approved,52,0,0.2,South
6851,2864,3716,24,2024-04-05,Home,5855.0,Approved,33,0,0.04,South
6852,1095,327,10,2025-07-15,Auto,3950.0,Approved,52,0,0.4,South
6853,4995,362,36,2024-09-26,Home,16027.0,,29,0,0.53,South
6854,1019,4590,39,2023-03-27,Auto,11328.0,Denied,23,0,0.07,South
6855,7824,1807,11,2023-11-06,Auto,15838.0,Approved,24,0,0.51,South
6856,1698,714,37,2022-04-20,Auto,1436.0,Approved,33,0,0.7,South
6857,5512,1356,9,2025-03-10,Auto,6488.0,Approved,13,0,0.25,South
6858,4201,357,34,2023-03-02,Auto,7026.0,Denied,52,0,0.25,South
6859,1732,109,34,2022-08-21,Auto,17655.0,Approved,40,0,0.21,South
6860,1002,1787,11,2025-08-14,Auto,12080.0,Pending,46,0,0.94,South
6861,1897,1601,6,2022-12-07,Home,16728.0,Approved,17,0,0.98,South
6862,1457,355,19,2025-03-13,Home,15967.0,Approved,21,0,0.17,South
6863,299,57,2,2021-10-02,Home,5742.0,Approved,40,0,0.0,South
6864,2569,1762,21,2024-11-13,Auto,8058.0,Approved,32,0,0.53,South
6865,4933,741,21,2022-02-18,Life,16132.0,Denied,31,0,0.66,South
6866,369,479,7,2025-05-04,Home,4745.0,Approved,31,0,0.66,South
6867,6630,732,37,2023-07-17,Auto,14239.0,Approved,13,0,0.45,South
6868,4544,3772,23,2022-01-22,Auto,6704.0,Approved,21,0,0.16,South
6869,7378,567,35,2021-12-13,Auto,6636.0,Approved,23,0,0.92,South
6870,6913,4109,37,2023-05-18,Home,8818.0,Approved,30,0,0.93,South
6871,6812,790,34,2025-04-11,Auto,9652.0,Approved,52,0,0.58,South
6872,2105,4943,15,2023-12-07,Auto,12973.0,Denied,53,0,0.68,South
6873,6458,771,19,2023-05-08,Auto,2284.0,Approved,61,0,0.73,South
6874,898,3395,1,2021-12-24,Auto,8891.0,Approved,52,0,0.13,South
6875,1550,4310,34,2023-07-02,Life,16744.0,Approved,31,0,0.69,South
6876,5139,4059,39,2021-10-26,Home,16621.0,Denied,61,0,0.76,South
6877,5517,2490,24,2024-11-13,Home,11898.0,Approved,40,0,0.45,South
6878,6274,3735,23,2021-09-05,Home,4861.0,Approved,16,0,0.67,South
6879,6863,4458,6,2021-09-15,Auto,9594.0,Approved,23,0,0.42,South
6880,2562,2340,5,2022-01-10,Life,9964.0,Approved,34,0,0.88,South
6881,1592,4604,6,2022-01-17,Home,16504.0,Approved,20,0,0.33,South
6882,4306,1212,38,2023-03-13,Home,10684.0,Denied,40,0,0.48,South
6883,2429,4410,12,2021-08-16,Home,3518.0,Denied,55,0,0.09,South
6884,7152,4701,35,2025-05-08,Auto,15067.0,Approved,42,1,0.64,South
6885,2418,811,3,2022-12-26,Home,7452.0,Approved,11,0,0.36,South
6886,6653,759,26,2021-07-11,Life,9970.0,Approved,48,0,0.43,South
6887,7422,1648,5,2023-08-27,Home,3348.0,Approved,50,0,0.67,South
6888,7133,2721,,2022-05-20,Home,10788.0,Pending,13,0,0.7,South
6889,5537,3876,19,2023-05-04,Auto,16050.0,Approved,26,1,0.07,South
6890,1879,3952,6,2021-09-12,Auto,17541.0,Approved,56,0,0.49,South
6891,3198,2627,25,2022-03-31,Auto,16853.0,Denied,3,0,0.27,South
6892,7034,4406,32,2022-11-05,Auto,18044.0,Approved,30,0,0.44,South
6893,5091,27,35,2022-08-17,Home,2608.0,Approved,38,0,0.15,South
6894,2234,4604,1,2021-12-16,Home,5397.0,Approved,28,0,0.8,South
6895,2945,4458,26,2025-11-09,Auto,7039.0,Approved,52,0,0.56,South
6896,2095,2866,13,2021-12-12,Auto,14841.0,Approved,50,0,0.37,South
6897,343,2303,31,2024-07-03,Home,14526.0,Denied,3,0,0.84,South
6898,7821,2491,36,2024-04-15,Home,16310.0,Approved,26,0,0.49,South
6899,1335,3842,1,2024-12-29,Home,16615.0,Approved,26,0,0.39,South
6900,4784,3188,7,2023-03-27,Auto,15359.0,Denied,32,0,0.96,South
6901,3610,1325,26,2023-11-07,Life,482.0,Approved,47,0,0.89,South
6902,5296,4337,8,2025-06-09,Auto,2838.0,Approved,30,0,0.48,South
6903,2757,518,35,2024-01-23,Home,5718.0,Approved,23,0,0.83,South
6904,728,1627,14,2025-06-26,Home,10136.0,Approved,53,0,0.7,South
6905,3304,2683,37,2021-07-10,Home,14727.0,Denied,45,0,0.59,South
6906,6389,4765,10,2024-02-01,Home,5416.0,Approved,50,0,0.81,South
6907,7839,395,17,2023-02-22,Auto,2602.0,Denied,41,0,0.37,South
6908,3040,4745,19,2024-09-01,Home,16812.0,Approved,23,0,0.07,South
6909,4301,2599,26,2022-07-12,Auto,5305.0,Approved,52,0,0.86,South
6910,7239,1848,24,2023-11-04,Home,2673.0,Approved,51,0,0.73,South
6911,4848,2754,15,2025-04-25,Auto,2806.0,Pending,43,0,0.49,South
6912,322,3014,34,2023-07-09,Home,15654.0,Denied,45,0,0.2,South
6913,6584,4366,29,2023-11-24,Home,6632.0,Denied,11,0,0.57,South
6914,6071,2649,13,2021-12-27,Auto,848.0,Approved,31,0,0.27,South
6915,2778,528,25,2022-01-14,Auto,11050.0,Approved,26,0,0.3,South
6916,6822,1229,1,2024-01-15,Auto,765.0,Approved,33,0,0.03,South
6917,5301,659,9,2022-11-14,Auto,16337.0,Approved,33,0,0.62,South
6918,744,1376,8,2023-03-09,Home,10764.0,Approved,59,0,0.24,South
6919,7141,3843,32,2024-08-07,Home,4207.0,Approved,58,1,0.97,South
6920,5468,2706,2,2023-01-28,Auto,6081.0,Approved,30,0,0.73,South
6921,1110,3131,33,2024-11-14,Auto,1477.0,Approved,33,0,0.15,South
6922,5333,2689,7,2023-03-07,Auto,13755.0,Approved,21,0,0.05,South
6923,3569,2449,34,2022-02-01,Auto,14103.0,Denied,13,0,0.32,South
6924,3054,716,2,2022-05-15,Life,3997.0,Approved,15,0,0.35,South
6925,2020,1760,5,2023-05-04,Auto,8478.0,Approved,52,0,0.26,South
6926,1505,4231,36,2023-08-16,Auto,13431.0,Approved,55,0,0.69,South
6927,2292,3100,11,2023-02-05,Home,3151.0,Approved,3,0,0.97,South
6928,972,1650,12,2024-07-03,Auto,4244.0,Approved,37,0,0.31,South
6929,5834,1414,,2023-11-15,Life,8268.0,Approved,12,0,0.16,South
6930,4790,4037,1,2022-10-31,Home,10795.0,Approved,51,0,0.35,South
6931,6718,3931,40,2021-10-21,Health,16631.0,Approved,40,0,0.18,South
6932,7774,990,20,2022-04-11,Home,2263.0,Approved,7,0,0.71,South
6933,7250,3306,17,2022-01-19,Home,6280.0,Approved,8,1,0.14,South
6934,649,1269,10,2023-01-31,Home,2267.0,Denied,59,0,0.79,South
6935,5508,327,37,2021-12-03,Home,16679.0,Denied,41,0,0.35,South
6936,6913,340,6,2022-11-04,Home,1623.0,Approved,53,0,0.7,South
6937,6020,3386,28,2021-02-09,Home,1395.0,Approved,27,0,0.43,South
6938,701,3170,39,2023-01-18,Health,10555.0,Approved,60,0,0.87,South
6939,6828,589,38,2025-08-11,Auto,11971.0,Approved,51,0,0.03,South
6940,2745,4974,1,2023-04-18,Auto,10276.0,Approved,3,0,0.0,South
6941,7518,3925,34,2023-08-22,Auto,16669.0,Approved,8,0,0.07,South
6942,2995,158,13,2023-01-02,Life,13406.0,,14,0,0.14,South
6943,108,3538,18,2023-09-04,Auto,5602.0,Approved,45,0,0.49,South
6944,799,2760,13,2021-11-04,Auto,13530.0,Approved,22,0,0.03,South
6945,4129,658,15,2024-09-13,Auto,13929.0,Approved,47,0,0.01,South
6946,604,910,38,2022-12-15,Auto,1505.0,Approved,24,0,0.65,South
6947,5995,2496,34,2022-02-24,Auto,16151.0,Approved,50,0,0.24,South
6948,6969,4137,8,2024-02-08,Home,3524.0,Denied,36,0,0.92,South
6949,7871,383,15,2024-05-18,Life,15417.0,Denied,10,0,0.04,South
6950,6985,342,15,2022-01-14,Auto,3539.0,Approved,54,0,0.18,South
6951,906,2065,12,2024-12-17,Auto,17087.0,Approved,41,0,0.26,South
6952,7784,1575,31,2022-06-22,Auto,15666.0,Approved,48,0,0.75,South
6953,1320,609,34,2022-11-18,Auto,17882.0,Denied,41,0,0.68,South
6954,412,3261,17,2023-04-29,Life,16918.0,Denied,41,0,0.61,South
6955,2880,1421,24,2022-10-13,Home,714.0,Denied,10,0,0.65,South
6956,2441,3529,31,2024-02-06,Home,8194.0,Approved,52,1,0.82,South
6957,3951,1018,27,2023-05-21,Auto,16120.0,Approved,26,0,0.42,South
6958,3124,1864,20,2025-04-30,Home,2102.0,Approved,39,0,0.01,South
6959,5860,4301,11,2022-10-07,Auto,6675.0,Approved,50,0,0.22,South
6960,3511,826,10,2023-12-31,Home,15347.0,Approved,20,0,0.79,South
6961,1209,2761,16,2023-11-12,Auto,12422.0,Approved,11,0,0.08,South
6962,3961,3348,33,2024-09-15,Life,14001.0,Approved,56,0,0.65,South
6963,4684,29,11,2021-08-28,Life,16129.0,Approved,23,0,0.45,South
6964,1843,4054,12,2024-02-12,Auto,3646.0,Approved,45,0,0.86,South
6965,2674,3914,33,2024-12-20,Home,15913.0,Approved,22,0,0.14,South
6966,84,898,8,2022-01-08,Auto,15837.0,Approved,55,0,0.44,South
6967,3549,3444,21,2025-03-12,Home,14269.0,Approved,13,0,0.83,South
6968,1560,1617,11,2025-01-14,Auto,4848.0,Approved,46,0,0.19,South
6969,2421,2093,5,2024-09-25,Auto,16818.0,Approved,58,0,0.61,South
6970,3781,4100,,2024-09-11,Auto,13192.0,Denied,33,0,0.23,South
6971,2926,700,8,2024-10-22,Home,12823.0,Approved,56,0,0.03,South
6972,3920,641,20,2023-05-23,Auto,14131.0,Approved,39,0,0.06,South
6973,2060,2061,23,2022-05-21,Auto,9816.0,Denied,55,0,0.66,South
6974,7389,4366,29,2025-01-26,Auto,2707.0,Denied,36,0,0.69,South
6975,4136,1353,25,2023-03-28,Home,3934.0,Approved,45,0,0.67,South
6976,3462,2049,24,2022-08-21,Auto,9035.0,Approved,36,0,0.9,South
6977,2028,4088,39,2024-10-21,Life,6472.0,Denied,27,0,0.89,South
6978,2597,1007,9,2022-01-17,Auto,16957.0,Approved,15,0,0.63,South
6979,429,2455,39,2021-02-24,Auto,8140.0,Denied,40,1,0.02,South
6980,1125,1828,14,2023-12-18,Home,14279.0,Approved,56,1,0.34,South
6981,556,1540,5,2022-12-16,Auto,4481.0,Approved,50,0,0.66,South
6982,1457,2798,2,2025-06-11,Auto,17746.0,Approved,22,0,0.36,South
6983,5547,2934,19,2021-09-19,Auto,8245.0,Approved,23,0,0.3,South
6984,3408,3560,22,2021-02-06,Home,15563.0,Denied,37,0,0.95,South
6985,5377,679,37,2025-08-20,Auto,4302.0,Approved,39,0,0.31,South
6986,591,4625,37,2025-05-04,Auto,1336.0,Denied,61,0,0.08,South
6987,2851,3855,15,2022-03-22,Auto,10738.0,Denied,28,0,0.23,South
6988,1295,1257,23,2024-09-05,Home,3788.0,Denied,47,0,0.02,South
6989,747,2974,3,2024-07-03,Auto,1540.0,Approved,31,0,0.95,South
6990,6028,1548,23,2023-10-08,Home,17425.0,Approved,48,0,0.47,South
6991,3492,294,4,2021-10-01,Home,10757.0,Denied,12,0,0.09,South
6992,2934,1233,17,2023-09-24,Auto,8342.0,Approved,15,0,0.44,South
6993,6039,2504,22,2022-05-15,Home,975.0,Approved,7,0,0.92,South
6994,4604,1147,25,2023-10-28,Home,11710.0,Approved,56,0,0.95,South
6995,6162,4077,8,2021-07-19,Auto,1265.0,Approved,3,0,0.82,South
6996,5710,2085,5,2022-01-07,Home,5875.0,Denied,36,1,0.35,South
6997,1846,4188,30,2022-08-05,Home,11339.0,Approved,27,0,0.15,South
6998,4627,708,9,2022-03-19,Auto,7649.0,Approved,12,0,0.5,South
6999,875,3947,13,2024-08-08,Home,5930.0,Approved,40,1,0.83,South
7000,7939,47,6,2022-09-01,Home,3140.0,Approved,52,0,0.11,South
7001,2580,1992,26,2022-10-03,Auto,12504.0,Denied,19,0,0.73,South
7002,6776,4210,21,2022-06-30,Auto,16374.0,Approved,24,1,0.58,South
7003,90,2490,38,2023-09-19,Auto,1715.0,Denied,10,0,0.83,South
7004,5197,524,7,2023-01-14,Home,8699.0,Approved,14,0,0.4,South
7005,2122,2181,9,2024-09-23,Home,1728.0,Pending,36,0,0.62,South
7006,7914,4783,13,2021-11-09,Auto,1613.0,Approved,36,1,0.67,South
7007,3663,4783,35,2024-03-02,Auto,1967.0,Denied,13,0,0.3,South
7008,7272,2636,37,2021-08-19,Auto,15545.0,Approved,15,0,0.68,South
7009,431,3257,33,2024-05-21,Health,1240.0,Approved,38,0,0.58,South
7010,7741,30,30,2024-10-23,Home,15714.0,Approved,46,0,0.98,South
7011,7785,4444,,2024-08-04,Auto,1997.0,Denied,6,0,0.31,South
7012,3242,2567,19,2025-01-23,Home,13065.0,Approved,27,0,0.73,South
7013,2003,1296,11,2023-06-23,Auto,5757.0,Denied,30,0,0.05,South
7014,5936,3141,36,2024-10-25,Home,13640.0,Approved,15,0,0.19,South
7015,1371,4519,1,2021-05-31,Life,3075.0,Approved,54,0,0.19,South
7016,2597,3887,10,2022-11-09,Auto,452.0,Approved,32,1,0.21,South
7017,5460,2899,19,2024-06-26,Home,785.0,Approved,22,0,0.6,South
7018,5205,3683,8,2024-06-19,Life,17046.0,Approved,48,0,0.39,South
7019,2099,3356,30,2022-12-24,Auto,2640.0,Denied,30,0,0.72,South
7020,4085,550,15,2023-03-08,Auto,14888.0,Approved,34,0,0.6,South
7021,4443,3931,18,2024-01-11,Auto,1589.0,Denied,3,0,0.4,South
7022,4644,4501,40,2023-11-19,Auto,7434.0,Approved,6,0,0.74,South
7023,4215,317,34,2021-07-24,Life,13955.0,Approved,62,0,0.7,South
7024,6785,4630,35,2022-07-11,Home,17370.0,Approved,38,0,0.39,South
7025,653,1312,37,2024-03-10,Home,4908.0,Approved,33,0,0.27,South
7026,5655,4379,6,2024-02-17,Home,3863.0,Approved,39,0,0.55,South
7027,2014,3063,22,2022-05-05,Home,4825.0,Approved,38,0,0.4,South
7028,5765,1289,17,2021-09-30,Life,12346.0,Denied,16,1,0.91,South
7029,2143,4096,24,2023-03-17,Home,5675.0,Pending,45,0,0.13,South
7030,3599,2679,23,2022-02-22,Auto,11316.0,Approved,38,0,0.87,South
7031,82,97,3,2023-05-27,Home,729.0,,16,0,0.91,South
7032,2669,4144,36,2022-03-15,Auto,11375.0,Pending,23,0,0.05,South
7033,3372,3448,17,2024-12-09,Life,9187.0,Denied,45,0,0.76,South
7034,4366,2969,20,2021-08-03,Home,11361.0,Approved,6,0,0.73,South
7035,5485,2669,40,2022-02-05,Home,10771.0,Denied,20,0,0.31,South
7036,3621,3757,15,2024-09-10,Auto,6583.0,Approved,22,0,0.01,South
7037,7182,517,30,2024-07-21,Life,3286.0,Approved,15,0,0.75,South
7038,6004,1274,36,2024-02-08,Life,12486.0,Denied,16,0,0.24,South
7039,3446,647,26,2022-02-23,Auto,13693.0,Pending,57,0,0.77,South
7040,6161,3985,13,2022-10-03,Home,2797.0,Approved,12,0,0.4,South
7041,7514,4670,29,2025-08-22,Auto,2509.0,Approved,13,0,0.22,South
7042,3596,3913,39,2022-01-30,Home,8177.0,Approved,37,0,0.7,South
7043,4590,3233,17,2024-09-11,Home,665.0,Pending,24,0,0.62,South
7044,154,3699,12,2022-12-06,Auto,15198.0,Approved,35,0,0.38,South
7045,6336,4715,11,2021-10-18,Auto,1393.0,Approved,19,0,0.26,South
7046,1214,4047,37,2022-02-28,Home,17036.0,Approved,26,0,0.35,South
7047,3029,1728,34,2024-05-23,Home,13881.0,Approved,27,0,0.57,South
7048,3884,4222,1,2022-05-22,Life,17925.0,Approved,54,0,0.45,South
7049,3024,1847,35,2022-06-13,Home,9771.0,Denied,53,0,0.49,South
7050,4293,2946,5,2021-02-26,Auto,14834.0,Approved,6,0,0.97,South
7051,6743,2659,31,2022-10-06,Home,13002.0,Approved,13,0,0.27,South
7052,4301,3449,,2025-01-29,Life,11156.0,Approved,53,0,0.39,South
7053,6827,2194,31,2023-01-31,Life,10055.0,Approved,57,0,0.83,South
7054,3652,4932,12,2022-10-27,Home,13590.0,Approved,35,0,0.2,South
7055,2532,2754,12,2024-06-21,Home,17307.0,Approved,61,0,0.7,South
7056,36,4294,22,2024-05-04,Auto,12231.0,Denied,35,0,0.18,South
7057,5943,971,30,2022-01-21,Life,2507.0,Approved,7,0,0.34,South
7058,279,1915,33,2023-06-10,Home,6022.0,Approved,47,0,0.41,South
7059,2734,3440,8,2022-02-17,Home,12902.0,Approved,46,0,0.65,South
7060,3853,3752,16,2025-05-28,Auto,2777.0,Approved,13,0,0.47,South
7061,6893,1575,32,2023-09-23,Home,5370.0,Approved,58,0,0.72,South
7062,6059,3983,6,2021-12-06,Home,8864.0,Approved,33,0,0.64,South
7063,439,4025,31,2023-02-06,Auto,6185.0,Pending,17,0,0.59,South
7064,6993,2099,13,2023-11-07,Home,4579.0,Approved,56,1,0.61,South
7065,7064,3274,16,2023-01-10,Home,18263.0,Approved,17,1,0.34,South
7066,561,4571,4,2023-12-21,Life,9750.0,Denied,14,0,0.26,South
7067,6681,3800,31,2021-07-20,Auto,14352.0,Approved,54,0,0.55,South
7068,6170,3262,7,2025-03-02,Home,13373.0,Approved,19,0,0.45,South
7069,1918,3566,38,2023-04-19,Auto,16753.0,Approved,31,0,0.18,South
7070,6165,4362,29,2023-01-11,Home,11884.0,Approved,8,0,0.42,South
7071,6489,3475,5,2023-04-01,Home,16655.0,Denied,36,0,0.12,South
7072,6472,3685,31,2021-09-06,Home,15652.0,Approved,42,0,0.27,South
7073,1052,234,9,2021-06-01,Auto,14831.0,Denied,61,0,0.61,South
7074,2705,1262,16,2023-01-21,Auto,1180.0,Approved,7,0,0.83,South
7075,1030,4770,13,2024-01-08,Auto,533.0,Approved,38,0,0.0,South
7076,6943,4042,8,2021-03-01,Home,5315.0,Denied,55,0,0.04,South
7077,4969,1200,24,2022-08-12,Home,10995.0,Denied,24,0,0.74,South
7078,1674,2945,30,2024-03-10,Auto,13763.0,Approved,23,0,0.65,South
7079,3501,4194,7,2024-09-04,Home,11824.0,Approved,21,0,0.19,South
7080,3120,2676,14,2025-02-24,Auto,8037.0,Approved,20,0,0.36,South
7081,1734,2286,2,2025-01-16,Life,17665.0,Approved,61,0,0.27,South
7082,2432,1689,26,2023-09-01,Auto,8984.0,Approved,40,0,0.25,South
7083,1432,592,15,2024-11-23,Home,14976.0,Denied,45,0,0.73,South
7084,4478,2888,32,2023-12-01,Auto,9877.0,Approved,22,0,0.75,South
7085,4776,2324,33,2022-10-08,Home,3887.0,Denied,41,0,0.65,South
7086,5604,4495,35,2022-06-08,Auto,329.0,Pending,58,0,0.59,South
7087,5338,886,11,2022-09-23,Home,17280.0,Approved,44,0,0.22,South
7088,4181,1345,19,2024-09-11,Auto,8013.0,Approved,43,0,0.62,South
7089,382,2450,31,2023-01-31,Auto,8058.0,Approved,49,0,0.61,South
7090,7013,2553,1,2022-06-23,Auto,2469.0,Approved,32,0,0.7,South
7091,4019,491,2,2022-10-19,Auto,7834.0,Approved,61,0,0.65,South
7092,5036,2402,13,2023-08-21,Home,13991.0,Denied,21,0,0.17,South
7093,5617,706,,2023-03-20,Home,12369.0,Denied,12,0,0.62,South
7094,5886,3926,21,2022-01-06,Home,9349.0,Approved,3,0,0.24,South
7095,4046,1676,34,2023-06-22,Home,17606.0,Pending,60,0,0.43,South
7096,1500,1276,32,2022-08-14,Auto,7857.0,Denied,21,0,0.96,South
7097,7528,2461,19,2025-01-07,Home,3994.0,Denied,56,0,0.49,South
7098,6535,3995,22,2024-09-24,Home,1100.0,Denied,57,0,0.07,South
7099,6434,4472,26,2022-08-20,Home,10723.0,Denied,6,0,0.76,South
7100,3981,762,15,2023-12-08,Auto,2731.0,Approved,25,0,0.99,South
7101,1693,2391,13,2022-08-07,Auto,1838.0,Approved,41,0,0.78,South
7102,106,1435,18,2025-01-02,Auto,6394.0,Approved,3,0,0.56,South
7103,597,3713,3,2022-08-01,Auto,8162.0,Approved,51,0,0.72,South
7104,485,4007,3,2023-01-13,Auto,5313.0,Approved,43,0,0.92,South
7105,2336,3400,29,2024-10-15,Home,17524.0,Approved,4,0,0.09,South
7106,7587,4033,35,2025-02-21,Auto,9553.0,Approved,11,0,0.28,South
7107,255,2415,26,2022-09-24,Auto,1567.0,Approved,62,0,0.97,South
7108,5761,3757,19,2024-11-03,Auto,4303.0,Denied,4,0,0.34,South
7109,1817,3061,16,2024-10-09,Auto,8563.0,Denied,41,0,0.86,South
7110,6431,1241,13,2023-08-20,Home,3394.0,Approved,61,0,0.51,South
7111,2218,850,36,2022-12-10,Life,14342.0,Denied,35,0,0.54,South
7112,2392,2917,33,2021-12-20,Auto,11777.0,Approved,43,0,0.81,South
7113,4426,4922,5,2022-10-18,Auto,14774.0,Approved,32,0,0.76,South
7114,6786,3453,30,2023-03-21,Home,17111.0,Approved,41,0,0.79,South
7115,7418,845,39,2024-04-17,Home,12527.0,Approved,32,0,0.12,South
7116,4704,2140,7,2024-09-07,Auto,3146.0,Approved,14,0,0.62,South
7117,1710,755,40,2023-07-24,Home,933.0,Approved,28,0,0.11,South
7118,2586,920,39,2025-04-25,Home,6347.0,Approved,20,0,0.41,South
